cluster,,,,,,,,,,PTS Irrigation High,COT Irrigation Low,SUN Rain-fed Low,GRO Rain-fed High,SOY Rain-fed High,MZE Irrigation Low,COT Irrigation High,MLT Irrigation High,GRO Rain-fed Low,BEA Rain-fed High,BEA Irrigation High,PTS Rain-fed Low,SOY Rain-fed Low,GRO Irrigation Low,COT Rain-fed Low,SUN Rain-fed High,SUN Irrigation Low,MZE Irrigation High,SOY Irrigation High,BEA Irrigation Low,MZE Rain-fed High,MLT Irrigation Low,MLT Rain-fed Low,MZE Rain-fed Low,COT Rain-fed High,CAS Irrigation High,CAS Rain-fed Low,PTS Rain-fed High,MLT Rain-fed High,GRO Irrigation High,BEA Rain-fed Low,SUN Irrigation High,PTS Irrigation Low,CAS Irrigation Low,SOY Irrigation Low,CAS Rain-fed High,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.1563,0.3622,0.3731,0.363,0.4762,0.2279,0.2931,0.0156,0.3056,0.4315,0.1806,0.4431,0.4139,0.1831,0.5125,0.4292,0.1784,0.1211,0.0468,0.2587,0.4411,0.1218,0.3087,0.3714,0.5736,0.4459,0.637,0.5282,0.2985,0.0803,0.3706,0.0595,0.2591,0.4167,0.1587,0.6298,0.2879,0.2442,0.4337,0.4298
