cluster,,,,,,,,,,PTS Irrigation High,COT Irrigation Low,SUN Rain-fed Low,GRO Rain-fed High,SOY Rain-fed High,MZE Irrigation Low,COT Irrigation High,MLT Irrigation High,GRO Rain-fed Low,BEA Rain-fed High,BEA Irrigation High,PTS Rain-fed Low,SOY Rain-fed Low,GRO Irrigation Low,COT Rain-fed Low,SUN Rain-fed High,SUN Irrigation Low,MZE Irrigation High,SOY Irrigation High,BEA Irrigation Low,MZE Rain-fed High,MLT Irrigation Low,MLT Rain-fed Low,MZE Rain-fed Low,COT Rain-fed High,CAS Irrigation High,CAS Rain-fed Low,PTS Rain-fed High,MLT Rain-fed High,GRO Irrigation High,BEA Rain-fed Low,SUN Irrigation High,PTS Irrigation Low,CAS Irrigation Low,SOY Irrigation Low,CAS Rain-fed High,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.2263,0.4306,0.4026,0.3718,0.4889,0.2683,0.4152,0.0339,0.3212,0.4382,0.2722,0.4697,0.426,0.2139,0.5533,0.4416,0.1797,0.2297,0.0559,0.3016,0.4521,0.1287,0.3668,0.3843,0.5904,0.4214,0.6587,0.5406,0.3777,0.1646,0.3905,0.0565,0.2989,0.4181,0.1645,0.6366,0.2956,0.2548,0.4498,0.3731
