cluster,,,,,,,,,,SUN Rain-fed High,CAS Irrigation High,SUN Rain-fed Low,MLT Irrigation High,GRO Irrigation Low,GRO Irrigation High,SUN Irrigation High,SOY Rain-fed Low,PTS Rain-fed High,SOY Rain-fed High,BEA Rain-fed High,MZE Irrigation High,COT Irrigation Low,SOY Irrigation High,SOY Irrigation Low,GRO Rain-fed High,BEA Irrigation Low,PTS Irrigation High,GRO Rain-fed Low,CAS Rain-fed Low,MLT Rain-fed Low,BEA Irrigation High,CAS Rain-fed High,MZE Rain-fed Low,BEA Rain-fed Low,COT Rain-fed Low,PTS Rain-fed Low,SUN Irrigation Low,COT Rain-fed High,MLT Rain-fed High,COT Irrigation High,MLT Irrigation Low,MZE Irrigation Low,MZE Rain-fed High,CAS Irrigation Low,PTS Irrigation Low,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.0014,0.6309,0.0029,0.4704,0.2438,0.4132,0.6339,0.0034,0.0041,0.001,0.0028,0.4697,0.2054,0.6948,0.449,0.001,0.2258,0.6271,0.0037,0.2099,0.001,0.3713,0.1226,0.0052,0.0052,0.0042,0.0036,0.3867,0.0068,0.001,0.3718,0.3762,0.301,0.002,0.4486,0.3583,0.4005,0.5947,0.1476,0.0306
