cluster,,,,,,,,,,SUN Rain-fed High,CAS Irrigation High,SUN Rain-fed Low,MLT Irrigation High,GRO Irrigation Low,GRO Irrigation High,SUN Irrigation High,SOY Rain-fed Low,PTS Rain-fed High,SOY Rain-fed High,BEA Rain-fed High,MZE Irrigation High,COT Irrigation Low,SOY Irrigation High,SOY Irrigation Low,GRO Rain-fed High,BEA Irrigation Low,PTS Irrigation High,GRO Rain-fed Low,CAS Rain-fed Low,MLT Rain-fed Low,BEA Irrigation High,CAS Rain-fed High,MZE Rain-fed Low,BEA Rain-fed Low,COT Rain-fed Low,PTS Rain-fed Low,SUN Irrigation Low,COT Rain-fed High,MLT Rain-fed High,COT Irrigation High,MLT Irrigation Low,MZE Irrigation Low,MZE Rain-fed High,CAS Irrigation Low,PTS Irrigation Low,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.0014,0.545,0.0012,0.4288,0.2853,0.486,0.6196,0.001,0.0011,0.001,0.001,0.5737,0.2451,0.6487,0.4358,0.001,0.2605,0.6927,0.0011,0.1829,0.001,0.4855,0.0909,0.0011,0.0011,0.0015,0.001,0.3887,0.0026,0.001,0.522,0.3354,0.3258,0.001,0.3859,0.4001,0.3873,0.5896,0.1351,0.0146
