cluster,,,,,,,,,,SUN Rain-fed High,CAS Irrigation High,SUN Rain-fed Low,MLT Irrigation High,GRO Irrigation Low,GRO Irrigation High,SUN Irrigation High,SOY Rain-fed Low,PTS Rain-fed High,SOY Rain-fed High,BEA Rain-fed High,MZE Irrigation High,COT Irrigation Low,SOY Irrigation High,SOY Irrigation Low,GRO Rain-fed High,BEA Irrigation Low,PTS Irrigation High,GRO Rain-fed Low,CAS Rain-fed Low,MLT Rain-fed Low,BEA Irrigation High,CAS Rain-fed High,MZE Rain-fed Low,BEA Rain-fed Low,COT Rain-fed Low,PTS Rain-fed Low,SUN Irrigation Low,COT Rain-fed High,MLT Rain-fed High,COT Irrigation High,MLT Irrigation Low,MZE Irrigation Low,MZE Rain-fed High,CAS Irrigation Low,PTS Irrigation Low,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.001,0.5468,0.001,0.4914,0.1598,0.3112,0.5662,0.001,0.001,0.001,0.001,0.3379,0.1207,0.6278,0.3796,0.001,0.1284,0.51,0.0035,0.1187,0.001,0.2546,0.0296,0.001,0.001,0.006,0.001,0.3224,0.0021,0.001,0.2463,0.3328,0.1792,0.001,0.3917,0.2528,0.3264,0.5005,0.103,0.1319
