cluster,,,,,,,,,,BEA Rain-fed Low,CAS Irrigation High,SOY Irrigation Low,GRO Irrigation Low,BEA Irrigation Low,SOY Rain-fed High,CAS Rain-fed Low,GRO Rain-fed High,MLT Rain-fed High,SUN Rain-fed Low,CAS Rain-fed High,COT Rain-fed High,BEA Irrigation High,SOY Irrigation High,CAS Irrigation Low,SOY Rain-fed Low,COT Irrigation High,SUN Irrigation High,SUN Rain-fed High,MZE Irrigation High,MLT Rain-fed Low,PTS Irrigation Low,MZE Irrigation Low,MZE Rain-fed Low,MLT Irrigation High,GRO Irrigation High,MZE Rain-fed High,GRO Rain-fed Low,PTS Rain-fed Low,PTS Rain-fed High,SUN Irrigation Low,PTS Irrigation High,MLT Irrigation Low,COT Irrigation Low,BEA Rain-fed High,COT Rain-fed Low,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.1244,1.1804,0.1266,0.1124,0.1272,0.4405,0.3661,0.2832,0.4392,0.1222,0.7362,0.1043,0.3861,0.4837,0.4135,0.117,0.1398,0.4508,0.4036,1.1396,0.1465,0.3685,0.3667,0.3044,0.4797,0.3438,1.065,0.0979,0.3502,0.9685,0.1374,1.0551,0.1617,0.0251,0.3732,0.0229,0.1763,0.5811,0.1351,0.2614
