cluster,,,,,,,,,,BEA Rain-fed Low,CAS Irrigation High,SOY Irrigation Low,GRO Irrigation Low,BEA Irrigation Low,SOY Rain-fed High,CAS Rain-fed Low,GRO Rain-fed High,MLT Rain-fed High,SUN Rain-fed Low,CAS Rain-fed High,COT Rain-fed High,BEA Irrigation High,SOY Irrigation High,CAS Irrigation Low,SOY Rain-fed Low,COT Irrigation High,SUN Irrigation High,SUN Rain-fed High,MZE Irrigation High,MLT Rain-fed Low,PTS Irrigation Low,MZE Irrigation Low,MZE Rain-fed Low,MLT Irrigation High,GRO Irrigation High,MZE Rain-fed High,GRO Rain-fed Low,PTS Rain-fed Low,PTS Rain-fed High,SUN Irrigation Low,PTS Irrigation High,MLT Irrigation Low,COT Irrigation Low,BEA Rain-fed High,COT Rain-fed Low,OTH Irrigation Low,OTH Irrigation High,OTH Rain-fed Low,OTH Rain-fed High
1,,,,,,,,,,0.1203,1.1444,0.1251,0.1127,0.1265,0.4231,0.3876,0.301,0.3923,0.1241,0.7793,0.12,0.3881,0.4805,0.4015,0.1124,0.1384,0.4499,0.3943,1.1427,0.1355,0.3642,0.3624,0.3112,0.4467,0.3482,1.0065,0.1023,0.333,0.9523,0.1368,1.0522,0.1572,0.0233,0.3588,0.0219,0.1732,0.5695,0.1397,0.2609
